id	result
5022664	{"国民警卫队": 0, "墨西哥州": 0}
5022665	{"台湾": 0}
5022666	{"朱良璧": 1, "陈建功": 0, "苏步青": 1, "陈苏": 0, "数学年刊": 0, "浙江大学": 0, "数学系": 0}
5022667	{"满城新世界小区": 0, "满洲里市": 0}
5022668	{"森警大队": 0}
5022669	{"张某": 0}
5022670	{"驻韩美军": -1, "美军": -1, "韩国": 0}
5022671	{"洪女士": 0}
5022672	{"舒畅": 1, "连衣裙": 0, "裙子": 0}
5022673	{"巴西": 0, "联合国": 0}
5022674	{"刘某": -1}
5022675	{"赵某伟": -2, "霍州市": 0}
5022676	{"习近平": 0}
5022677	{"慕容仙": -1, "小鱼儿": -1}
5022678	{"病例": 0, "中关村国际创新大厦店": 0}
5022679	{"陈星旭": -1, "一见倾心": 1, "星辰大海": 1, "演员": 0, "刘涛": 1}
5022680	{"印度": 0, "安理会": 0}
5022681	{"台词": 0, "肖战": 1, "肖战演戏": 1, "顾一野": 1, "观众": 0}
5022682	{"郑州市": 0, "河南省": 0}
5022683	{"蔡徐坤": -1, "演唱会": 0}
5022684	{"李耀阳": -1}
5022685	{"立陶宛": 0, "美国": 0}
5022686	{"土耳其": 0, "埃尔多安": 0}
5022687	{"屈臣氏": 0}
5022688	{"百色市": 0}
5022689	{"风起洛阳": 1, "王牌部队": 1, "肖战": 1, "热度": 0, "王一博": 1}
5022690	{"威震天": 0}
5022691	{"赵敏": 1, "张敏": 1, "电影": 0, "周星驰": 0}
5022692	{"贵州茅台酒销售有限公司": 0}
5022693	{"美国": 0}
5022694	{"湖人": -1, "森林狼": 1, "勇士": -1, "威少": -1, "火箭": 1, "公牛": 1, "篮网": 1, "季后赛": 0, "赛季": 0}
5022695	{"詹姆斯": -1, "威少": -1, "球队": 0, "湖人": -1}
5022696	{"辛巴": -1}
5022697	{"业务": 0, "华为": 0}
5022698	{"陈清晨": -1, "张常鸿": 1, "中国射击队": 1, "汪周雨": 1, "贾一凡": -1, "中国": 0, "奥运会": 0}
5022699	{"北京市": 0}
5022700	{"赵德馨": 1, "知网": 0}
5022701	{"张小斐": 1}
5022702	{"百合佳缘": 0, "珍爱网": 0}
5022703	{"王某": -1, "江宁": 0, "男子": 0}
5022704	{"南极半岛": 0, "南极": 0}
5022705	{"黄之锋": 0, "何韵诗": -1, "岑敖晖": 0, "袁嘉蔚": -1, "何桂蓝": -1, "张昆阳": -1, "香港": 0, "香港国安": 0}
5022706	{"车某莎": 0, "周某春": -2}
5022707	{"许亚军": 1, "王琳": 1}
5022708	{"北冰洋": 0, "福岛": 0}
5022709	{"中国": 0, "巴基斯坦": 0}
5022710	{"张一一": 1, "柳岩": 1}
5022711	{"武汉": 0, "病例": 0}
5022712	{"詹姆斯": -1, "掘金队": 1, "湖人": -1, "球员": 0}
5022713	{"孙俪": 0, "节目": 0, "综艺": 0}
5022714	{"鹏鹏": 0}
5022715	{"曾国藩": -1, "石达开": 1, "李自成": 0}
5022716	{"乔昆": -1, "王燕飞": -1, "赵焕平": -1, "北七家镇": 0, "北七家镇党委": 0}
5022717	{"詹姆斯": 1, "杜兰特": 1}
5022718	{"利率": 0, "刘国强": 0}
5022719	{"联想": 0, "柳传志": 0}
5022720	{"王力宏": 0, "绯闻": 0}
5022721	{"包贝尔": -1, "漫长的别离": -1}
5022722	{"苏联": 0, "苏军": 0}
5022723	{"柯震东": -2, "王学兵": -1, "范冰冰": -1, "林珊珊": -1, "明星": 0, "粉丝": 0}
5022724	{"美国": -1, "赵立坚": 0, "病例": 0}
5022725	{"夏言": 1, "严嵩": -1}
5022726	{"巴西": 0}
5022727	{"张家口": 0, "北京": 0}
5022728	{"杨洋": 1}
5022729	{"中介": 0}
5022730	{"英国": 0, "南海": 0}
5022731	{"那曲": 0, "拉萨": 0}
5022732	{"美国": 0}
5022733	{"北京": 0, "中国": 0}
5022734	{"台积电": 0, "财报": 0}
5022735	{"柳岩": 1, "昆明": 0}
5022736	{"日本": 0, "台湾": 0, "台海": 0}
5022737	{"王子涵": 1, "王晶": 0}
5022738	{"威少": -1, "帕金斯": 1, "詹姆斯": 0}
5022739	{"中国女乒": 1, "日本": 0, "奥运": 0}
5022740	{"美国": -1, "总统": 0}
5022741	{"刘亚楼": 1}
5022742	{"常委": 0, "武汉": 0}
5022743	{"圆通快递": 0}
5022744	{"天道": 0, "直播": 0, "南龙": 0}
5022745	{"冯春生": 0, "卓氏集团": 0}
5022746	{"美国": 0}
5022747	{"裙子": 0}
5022748	{"主持人": 0, "节目": 0}
5022749	{"关某": -2, "陈先生": 0, "嫌疑人": 0}
5022750	{"肖战": 1, "艺人": 0}
5022751	{"上海市消保委": 0}
5022752	{"李响": 1, "李铢衔": 1}
5022753	{"武则天": 0, "薛怀义": -1, "沈南璆": -1, "皇帝": 0}
5022754	{"武某某": -2, "休宁县": 0}
5022755	{"李娜": 0, "尹成": 0}
5022756	{"老人": 0, "柳州": 0}
5022757	{"洛杉矶湖人": -1, "丹佛掘金": 1, "约基奇": 1}
5022758	{"中国": 0, "美国": 0}
5022759	{"小辉": 0, "长沙": 0}
5022760	{"赵中豪": -1, "埃蒙斯": -1, "选手": 0, "奥运会": 0}
5022761	{"吉林队": 1, "山西队": -1, "辽宁队": 1, "郭艾伦": 1}
5022762	{"夏启": 0, "黄帝": 0}
5022763	{"Alaia": 1, "陈冠希": 0, "秦舒培": 0}
5022764	{"香港": 0, "英国": 0}
5022765	{"市政府": 0, "巩义市": 0}
5022766	{"沣东新城": 0, "建章路街道": 0}
5022767	{"韦某": 0, "柳州": 0}
5022768	{"休斯顿火箭队": 1, "伍德": 1, "小波特": 1, "球队": 0, "赛季": 0}
5022769	{"福原爱": 0, "江宏杰": 0}
5022770	{"中国": 0, "中国驻纽约总领馆": 0}
5022771	{"赵某某": -2}
5022772	{"连衣裙": 0, "舒畅": 1}
5022773	{"美国": 0, "中国": 0}
5022774	{"当家主母": -1, "儒爷": 0, "艺人": 0}
5022775	{"杨雪": 1, "江玉燕": 1, "角色": 0, "明星": 0, "演技": 0}
5022776	{"刘国强": -2, "赵锋": 0}
5022777	{"汤加": 0, "朱健雄": 0}
5022778	{"地球": 0, "轨道": 0}
5022779	{"莎莎": -1}
5022780	{"马布里": -1, "球员": 0, "战术": 0}
5022781	{"王某": -2, "焦作": 0}
5022782	{"观众": 0, "赵丽颖": -1, "谁是凶手": -1}
5022783	{"爱情": 0}
5022784	{"周杰": -1, "刘嘉玲": 0}
5022785	{"宁波市": 0, "镇海区": 0}
5022786	{"李钢": 0}
5022787	{"洪湖市疫情防控指挥部": 0}
5022788	{"中国": 0, "新华社": 0}
5022789	{"日本": 0, "肺炎": 0}
5022790	{"霸州市": 0, "东杨庄乡": -1}
5022791	{"张弥曼": 1, "中国": 0, "科学家": 0}
5022792	{"大加索尔": 1, "洛杉矶": 0, "生涯": 0}
5022793	{"杨安泽": 0, "总统": 0}
5022794	{"基层": 0, "干部": 0}
5022795	{"鼓励生育基金": 0, "中国": 0}
5022796	{"成都熊猫基地": 0, "杨奎兴": 0}
5022797	{"中国队": 0, "耿文强": 1, "北欧": 0}
5022798	{"刘诗明": 0, "金明奇": 0, "向阳红": 0}
5022799	{"南宁": 0}
5022800	{"贾静雯": 1, "修杰楷": 1}
5022801	{"泰州": 0}
5022802	{"美国": 0, "太平洋": 0}
5022803	{"库里": 1, "纪录": 0, "蒙塔·艾利斯": 1}
5022804	{"漯河市": 0, "郑州市": 0}
5022805	{"朱一龙": 1, "叛逆者": 1, "林楠笙": 1}
5022806	{"美国": 0}
5022807	{"神龙公司": 0, "广宇公司": 0}
5022808	{"美国": 0, "肺炎": 0}
5022809	{"巩义市": 0, "大峪沟镇": 0}
5022810	{"李湘": 0, "主持人": 0}
5022811	{"黎某某": -2, "言某汐": -2, "韦某某": -2, "被告人": 0, "百色": 0}
5022812	{"阿富汗": 0, "台湾": 0, "美国": 0, "拜登": 0}
5022813	{"新华社": 0}
5022814	{"柳奇": -1}
5022815	{"寒潮": 0}
5022816	{"年份": 0}
5022817	{"小宇": 0}
5022818	{"胡明轩": -1, "比赛": 0, "三分球": 0}
5022819	{"王富玉": -2, "王富": -2, "沈某": -2, "茅台": 0, "贵州": 0}
5022820	{"齐本安": 0, "林满江": -1, "石红杏": 0}
5022821	{"包贝尔": -1, "王丹妮": 1, "梅艳芳": 1, "柳岩": 0, "贾玲": -1, "张小斐": 0}
5022822	{"湖南桃花岛生态开发有限公司": -1}
5022823	{"杭州": 0, "上城": 0}
5022824	{"休斯敦": 0, "美国": 0}
5022825	{"白举纲": 0}
5022826	{"约翰逊": -1, "英国": 0}
5022827	{"黄旭华": 0, "中国": 0}
5022828	{"刘亦菲": 1, "陈金飞": 0}
5022829	{"徐淼": 0, "王恩慧": 0}
5022830	{"北京市": 0, "病例": 0}
5022831	{"A某": 0}
5022832	{"地球": 0}
5022833	{"潘某某": 0, "黄某某": 0}
5022834	{"王琮玮": 0}
5022835	{"长征": 0}
5022836	{"雄安": 0, "容东": 0}
5022837	{"高胜美": 1}
5022838	{"导演": 0, "演员": 0}
5022839	{"德尔塔": 0, "赵大海": 0}
5022840	{"文馨": -1, "安德鲁": -1}
5022841	{"陈智民": 0}
5022842	{"教师": 0, "课程": 0}
5022843	{"马化腾": 0}
5022844	{"中国": 0, "主席": 0}
5022845	{"纽约时报": 0}
5022846	{"大宋": 0, "中国": 0, "历史": 0}
5022847	{"明星": 0}
5022848	{"都美竹": -1}
5022849	{"任伟": 0, "广州": 0}
5022850	{"红卫兵": 0}
5022851	{"隆多": 1, "加兰德": 1}
5022852	{"周杰": 0}
5022853	{"湖人队": 1, "斯坦利约翰逊": 1, "爵士队": -1, "戈贝尔": 1, "命中率": 0, "篮板": 0}
5022854	{"辉瑞": 0, "巴西": 0}
5022855	{"处理器": 0, "郭明錤": 0}
5022856	{"丁程鑫": 1}
5022857	{"字节跳动": 0}
5022858	{"广州": 0, "神舟路站": 0}
5022859	{"亚洲象": 0, "亚洲": 0}
5022860	{"贝索斯": 0, "格拉斯哥": 0}
5022861	{"卢冬": 0, "中国": 0, "运动员": 0}
5022862	{"赵睿": 1, "中国男篮": 1, "日本队": -1, "篮球": 0}
5022863	{"总统": 0, "海地": 0}
5022864	{"美国": 0, "美国国务院": 0}
5022865	{"阿富汗": 0, "塔利班": 0}
5022866	{"党委": 0, "北京": 0}
5022867	{"张艺兴": -1}
5022868	{"张仁勇": -1, "张柏芝": 0, "谢霆锋": 0}
5022869	{"张小斐": 0}
5022870	{"鄂尔多斯动物园": 0, "鄂尔多斯": 0}
5022871	{"吴锦": 0, "荆州区": 0}
5022872	{"房企": 0, "楼盘": 0}
5022873	{"南京市": 0, "安徽省": 0}
5022874	{"学校": 0, "学生": 0}
5022875	{"黄先生": 0, "郭女士": 0}
5022876	{"田阿姨": 0, "记者": 0}
5022877	{"印度": 0}
5022878	{"影片": 0, "美国": 0}
5022879	{"奥林匹克专用车道": 0, "北京市": 0}
5022880	{"英德": 0, "一审": 0}
5022881	{"穆里": 0, "巴基斯坦": 0}
5022882	{"王诗龄": 1, "明星": 0, "李湘": 1}
5022883	{"教育部": 0}
5022884	{"阿Sa": 1, "霍汶希": 1, "阿娇": 1, "袁姗姗": 1, "蒋勤勤": 1, "麦昆": 1}
5022885	{"汤加": 0, "气温": 0}
5022886	{"邱大明": 0, "刘泽华": 0}
5022887	{"英国": 0}
5022888	{"白雨": -1}
5022889	{"淮安": 0, "美食": 0}
5022890	{"新十景": 0, "淮阳新十景": 0}
5022891	{"张书乐": 0}
5022892	{"高某": 0, "被告": 0}
5022893	{"徐某": -1, "被告": 0}
5022894	{"乌克兰": 0, "俄罗斯": 0}
5022895	{"韩国": 0, "韩军": 0}
5022896	{"佛媛": 0}
5022897	{"朱茵": 1, "陈小春": 1, "披哥": 1, "黄贯中": 0, "节目": 0, "香港": 0}
5022898	{"台湾": 0, "台海": 0}
5022899	{"李菲儿": 1}
5022900	{"接口": 0, "市场监管总局": 0}
5022901	{"手机": 0}
5022902	{"嫌疑人": 0, "首山": 0}
5022903	{"骑士队": 1}
5022904	{"干部": 0, "机关": 0}
5022905	{"小苹果": 1}
5022906	{"宝哥": 0}
5022907	{"孙卓": 0, "李某霞": 0}
5022908	{"福耀科技大学": 0, "河仁慈善基金会": 0}
5022909	{"日本": 0, "成田机场": 0}
5022910	{"张某勇": -2, "付某浩": -2, "付某军": -2, "被告人": 0, "大连": 0}
5022911	{"华沙": 0, "新华社": 0}
5022912	{"焦维新": 0}
5022913	{"节目": 0, "观众": 0}
5022914	{"田长录": -2, "沈阳": 0, "犯罪嫌疑人": 0}
5022915	{"李子柒": 1}
5022916	{"机关": 0, "修改决定": 0}
5022917	{"吕芳": -1, "嘉靖": 0}
5022918	{"日本": 0}
5022919	{"杜杨": 0}
5022920	{"中国": 0, "民生": 0}
5022921	{"中国": 0}
5022922	{"吴钊燮": -1, "游锡堃": -1, "苏贞昌": -1, "国台办": 0, "发言人": 0}
5022923	{"朱一龙": 1}
5022924	{"王新刚": 0}
5022925	{"潘鼎新": 1, "湘军": 0}
5022926	{"业务": 0}
5022927	{"航班": 0, "南非": 0}
5022928	{"伊犁州": 0, "伊宁市": 0}
5022929	{"天津": 0, "李四": 1}
5022930	{"汪小菲": 0}
5022931	{"黄俊": -2, "广东": 0}
5022932	{"艾滋病": 0, "南非": 0}
5022933	{"中国": 0, "美国": 0}
5022934	{"印度": 0, "空军": 0}
5022935	{"周帅锋": 0, "鲁庄镇": 0, "巩义市鲁庄镇党委": 0}
5022936	{"杨某科": 1}
5022937	{"中国": 0}
5022938	{"腾讯": 0}
5022939	{"华为": 0}
5022940	{"日本": 0, "冲绳时报": -1}
5022941	{"中芯国际": 0}
5022942	{"谁是凶手": -1, "观众": 0}
5022943	{"李维嘉": -1}
5022944	{"中国": 0, "国家卫健委": 0}
5022945	{"司法部": 0}
5022946	{"陈警官": 0}
5022947	{"李明霖": 1, "猫妹妹": 1, "辛巴": 0, "热度": 0}
5022948	{"中国队": 1, "樊振东": 1, "莫雷加德": -1, "瑞典队": -1}
5022949	{"苏迎泽": -1, "张文成": -1, "仝卓": -1, "临汾市教育局": 0}
5022950	{"冯某": -1, "主人": 0}
5022951	{"中国": 0, "立陶宛": -1}
5022952	{"小米": 0, "旗舰": 0}
5022953	{"方孝孺": 1, "齐泰": 1, "黄子澄": 1, "建文帝": -1, "朱棣": 0}
5022954	{"尼克奇": 0, "澳大利亚": 0}
5022955	{"南京": 0, "地区": 0}
5022956	{"西安市": 0, "曲江新区": 0}
5022957	{"导演": 0, "梁龙": 1}
5022958	{"唐贤平": 0, "马天目": 0, "陆怡": 0}
5022959	{"记者": 0, "郑州": 0}
5022960	{"林子祥": 1, "舞台": 0, "四宝集团": 1}
5022961	{"禁区": 0, "迈赫尔": 0}
5022962	{"国美": 0}
5022963	{"宋轶": -1, "赵丽颖": 1, "刘诗诗": 1, "景甜": 1}
5022964	{"业务": 0, "陈睿": 0}
5022965	{"如懿传": 1, "武则天秘史": 1, "元朝": 0, "历史": 0}
5022966	{"被告人": 0, "刘宝华": -2, "副局长": 0, "国家能源局": 0}
5022967	{"雍禾医疗": 0}
5022968	{"乔清浅": 0}
5022969	{"魏晨": 1, "于玮": 0}
5022970	{"林静仪": 1, "何润东": 1, "大衣": 0, "外套": 0}
5022971	{"辛巴": -1}
5022972	{"历史": 0, "张骞": 1}
5022973	{"洪金宝": 1, "洪煦榆": 1}
5022974	{"南极": 0, "乌拉圭": 0}
5022975	{"李靓蕾": 1, "王力宏": 1}
5022976	{"钟楚曦": 1, "金晨": 1, "韩国": 0}
5022977	{"杨紫": 1, "明星": 0}
5022978	{"宁波市": 0, "病例": 0}
5022979	{"中国": 0, "美国": 0}
5022980	{"幸福二重奏": 1, "殷桃": 1, "收视率": 0}
5022981	{"交通部": 0}
5022982	{"刘晓庆": 0, "曾来德": 1}
5022983	{"林允": 0}
5022984	{"王祖蓝": 0, "李亚男": 0}
5022985	{"车某莎": 0, "周某春": 0}
5022986	{"林西县": 0, "娄女士": 0}
5022987	{"盖洛普": 0, "美国": 0}
5022988	{"戈登": 1, "球队": 0, "沃尔": 0}
5022989	{"刘伯温": -1, "朱元璋": 0}
5022990	{"德约科维奇": -1}
5022991	{"西藏": 0}
5022992	{"瓦季姆·克拉西科夫": -1, "德国": 0, "俄罗斯": 0, "拉夫罗夫": 0}
5022993	{"日本": 0, "日本政府": 0}
5022994	{"症状": 0, "爱辉区": 0}
5022995	{"徐达": 1, "朱元璋": 1, "明史": 0}
5022996	{"诸暨": 0}
5022997	{"哈登": 0, "命中率": 0}
5022998	{"小陈": 0, "机票": 0}
5022999	{"河南": 0, "河南省卫生健康委": 0}
5023000	{"中消协": 0}
5023001	{"欧莱雅方": -1, "李佳琦": 0, "薇娅": -1}
5023002	{"周阳春": -2, "车某某": 0}
5023003	{"张林": 0, "张志": -1}
5023004	{"保守党": 0, "约翰逊": -1}
5023005	{"孙颖莎": 0, "教练": 0}
5023006	{"元朝": 0, "成吉思汗": 1}
5023007	{"黄志忠": 1, "林满江": 1, "演员": 0}
5023008	{"漳州": 0, "福建": 0}
5023009	{"郭美美": -2, "汪邹雅": -2, "被告人": 0}
5023010	{"汤加": 0, "聊城大学": 0}
5023011	{"王菲": 1}
5023012	{"沈阳": 0, "地区": 0}
5023013	{"省政府": 0, "河南省": 0}
5023014	{"皇阿玛": 1, "张铁林": 1, "王刚": 0, "訾晓敏": 0}
5023015	{"学区": 0, "西城区": 0}
5023016	{"北京": 0, "北京冬奥组委": 0}
5023017	{"北京": 0, "北京冬奥会": 0}
5023018	{"小昭": 0}
5023019	{"金融界": 0, "贵州茅台": 0}
5023020	{"严嵩": -1}
5023021	{"土耳其": 0, "美国": 0}
5023022	{"字母哥": 1, "杜兰特": 1, "篮板": 0, "欧文": 0}
5023023	{"美国": 0, "国际货币基金": 0}
5023024	{"孙雨": -1, "李靓蕾": 0, "王力宏": -1}
5023025	{"黄曲霉": 0, "长江": 0}
5023026	{"字母哥": 1, "勇士": -1, "雄鹿": 1, "波蒂斯": 1, "阿伦": 1}
5023027	{"新抚区": 0}
5023028	{"单县": 0, "记者": 0}
5023029	{"英国广播公司": -1, "中国": 0, "外交": 0}
5023030	{"NBA": 0, "博迪洛加": 1, "篮球": 0, "欧洲": 0}
5023031	{"春运": 0, "中国": 0}
5023032	{"杨舒予": 1, "王丽丽": 1, "凯尔西": 1, "中国": 0, "张芷婷": 1}
5023033	{"微博": 0}
5023034	{"天佑": -1, "二驴": 0}
5023035	{"李靓蕾": 0, "王力宏": -1}
5023036	{"青海": 0, "海北州": 0}
5023037	{"易烊千玺": 0}
5023038	{"美国": 0, "俄罗斯": 0}
5023039	{"黄晓明": 0, "小海绵": 0, "baby": 1}
5023040	{"任伟": -1, "吴女士": 0}
5023041	{"四川亿勤锐力文化传媒有限公司": 1, "唐先生": 1, "欧亚达": 1, "红星美凯龙": 1, "居然之家": 1, "诺贝尔": 1, "顾家家居": 1}
5023042	{"德约科维奇": -1, "决赛": 0, "费德勒": 1}
5023043	{"隔离点": 0, "西安": 0}
5023044	{"岳不群": -1, "左冷禅": -1}
5023045	{"业务": 0, "华为": 0}
5023046	{"徐杰": 1, "广东男篮": -1, "辽宁男篮": 1, "比赛": 0, "外线": 0}
5023047	{"李靓蕾": 0}
5023048	{"游客": 0, "梁女士": 0}
5023049	{"人间正道是沧桑": 1, "瞿恩": 1, "杨立青": 1}
5023050	{"巩俐": 1, "山东": 0}
5023051	{"人福医药": 0, "东阳光药": 0}
5023052	{"艾平": 0, "江神庙": 0, "作家": 0}
5023053	{"王思聪": 1}
5023054	{"外交部": 0, "汪文斌": 0}
5023055	{"党中央": 0, "习近平": 0}
5023056	{"考试": 0, "考生": 0}
5023057	{"内蒙古": 0, "满洲里": 0}
5023058	{"张家口": 0, "崇礼区": 0}
5023059	{"葡萄牙": 0}
5023060	{"上海": 0, "南宁市": 0}
5023061	{"北京市": 0, "副书记": 0}
5023062	{"中国": 0, "罗斯福": 0}
5023063	{"拉夏贝尔": 0}
5023064	{"马龙": 1, "樊振东": 1, "北京队": 0, "王楚钦": 1, "陕西队": -1, "辽宁": 0, "魏世皓": 1, "广东队": 1, "决赛": 0}
5023065	{"张若昀": 1, "王一博": 1, "陈坤": -1, "陈伟霆": 1, "肖战": 1, "黄景瑜": 1, "徐凯": 1, "电视剧": 0, "同框": 0}
5023066	{"余生请多指教": 1, "肖战": 1, "观众": 0}
5023067	{"李鸿章": 0, "隋炀帝": 0, "胡亥": -1}
5023068	{"李小璐": 1, "贾乃亮": 1}
5023069	{"刘亦菲": 1}
5023070	{"印度": 0, "中国": 0}
5023071	{"仙游县": 0, "高风险": 0}
5023072	{"数学": 0, "论文": 0}
5023073	{"核酸": 0, "阴性": 0}
5023074	{"英国": 0, "海域": 0}
5023075	{"央企": 0}
5023076	{"郑少峰": -2, "王海桥": -2}
5023077	{"股价": 0}
5023078	{"辛巴": -1}
5023079	{"baby": 1, "礼服": 0}
5023080	{"长津湖": 1, "票房": 0, "电影": 0}
5023081	{"乐玉成": 0}
5023082	{"浙江": 0}
5023083	{"球员": 0, "球队": 0}
5023084	{"风格": 0, "礼服": 0}
5023085	{"拜登": 0, "白宫": 0}
5023086	{"男子": 0, "犯罪嫌疑人": 0, "何坤": 0}
5023087	{"王思聪": 1, "孙一宁": 0}
5023088	{"台湾": 0, "中国": 0}
5023089	{"太原市": 0, "台骀山游乐园": -1}
5023090	{"北京协和医院": 0, "吴沛新": 0}
5023091	{"耳机": 0}
5023092	{"股价": 0, "医药": 0}
5023093	{"郑金兰": -2, "山东": 0, "山东省地质矿产勘查开发局": 0}
5023094	{"张建辉": -2, "王贵彬": -2, "关喜华": -2}
5023095	{"核酸": 0, "房山区": 0}
5023096	{"张艺谋": 0, "巩俐": 0}
5023097	{"汤加": 0, "太平洋": 0}
5023098	{"俄罗斯": 0, "乌克兰": 0}
5023099	{"牧原股份": 0, "正邦科技": 0}
5023100	{"太原台骀山滑世界农林生态游乐园有限公司": -1}
5023101	{"周琦": 0, "新疆": 0}
5023102	{"王岳伦": -1}
5023103	{"住房": 0, "北京市": 0}
5023104	{"小沈阳": 0, "赵本山": 1}
5023105	{"伤病": 0, "库里": 0}
5023106	{"篮网": -1, "纳什": -1}
5023107	{"王兴德": 0, "肖鹤云": 0}
5023108	{"舜杰路大通E家生鲜超市": 0, "大通超市": 0}
5023109	{"张明杰": -2, "王绍玉": -2, "魏奇": -2}
5023110	{"孙悦": -1, "江涛": 0, "铁道文工团": 0, "歌手": 0}
5023111	{"中国": 0}
5023112	{"美国": 0, "拜登": 0}
5023113	{"薛女士": 0, "商品": 0}
5023114	{"洛杉矶": 0, "美国": 0}
5023115	{"杜伦大学": 0, "英国": 0}
5023116	{"顾国明": -2}
5023117	{"法新社": 0, "几内亚": 0}
5023118	{"太白山": 0, "佛坪熊猫谷景区": 0}
5023119	{"张伟丽": 1}
5023120	{"感染者": 0, "宁夏": 0}
5023121	{"本土": 0, "病例": 0}
5023122	{"小陈": 0}
5023123	{"詹姆斯": 1, "队友": 0}
5023124	{"许秋怡": 1, "王书麟": 1, "同框": 0}
5023125	{"马永贞": 1, "焦恩俊": 1, "甄志强": 1, "何家劲": 1, "严屹宽": 1, "展昭": 1}
5023126	{"钱学森": 1, "中国": 0}
5023127	{"美国": 0}
5023128	{"汤加": 0, "斐济政府": -1}
5023129	{"章子怡": 1, "厉帝": 0}
5023130	{"鬼吹灯": 1, "狄仁杰": 1, "电影": 0, "好莱坞": 0}
5023131	{"蒙克": 1, "湖人": -1, "篮板": 0, "詹姆斯": 0}
5023132	{"规划": 0, "教师": 0}
5023133	{"阿文": -1, "苏芮": 0}
5023134	{"广州男篮": -1, "辽宁男篮": 1, "郭艾伦": 0, "弗格": 0}
5023135	{"5G": 0, "孟总理": 0}
5023136	{"广东省": 0, "省能源局": 0}
5023137	{"云公民": -2, "内蒙古自治区": 0}
5023138	{"奇葩说": 1, "詹青云": 1, "傅首尔": 1}
5023139	{"诸葛亮": 1, "刘备": -1}
5023140	{"李根": -1, "邓华德": 1, "中国": 0}
5023141	{"核酸": 0, "阴性": 0}
5023142	{"张某": -2}
5023143	{"张文宏": 0, "河南": 0}
5023144	{"朱元璋": 0, "刘伯温": 0}
5023145	{"格林": 1, "库里": -1, "勇士": 0, "对手": 0}
5023146	{"王源": 1, "专辑": 0, "粉丝": 0}
5023147	{"王女士": 0, "李阿姨": 0}
5023148	{"吴英": 0, "财产": 0}
5023149	{"周玄毅": -1, "武汉大学": 0}
5023150	{"敌人": 0, "柴云振": 0}
5023151	{"张秀兰": 0, "晨波": 0}
5023152	{"黄先生": 0, "症状": 0}
5023153	{"欧洲": 0, "汉斯·克鲁格": 0}
5023154	{"吴为波": 0}
5023155	{"中国": 0, "外交部": 0}
5023156	{"明星": 0}
5023157	{"谢娜": 0, "何炅": 0}
5023158	{"柴达尔煤矿": -1, "青海运输集团": -1, "西海煤炭开发公司": -1, "应急管理部": 0}
5023159	{"阿富汗": 0, "塔利班": 0}
5023160	{"刘小姐": 0, "周某": 0}
5023161	{"宇霸霸": -1, "剧本": 0}
5023162	{"王昀佳": 0, "朱珠": 1, "素颜": 0}
5023163	{"胡智杰": 1, "澳大利亚": 0}
5023164	{"巴斯德": 0}
5023165	{"小周": -1}
5023166	{"敦煌": 0, "李暠": 0}
5023167	{"教育": 0, "中小学": 0}
5023168	{"河北": 0, "辽宁省委组织部": 0}
5023169	{"清太祖": 0, "徐达": 1, "朱元璋": 0, "背疽": 0}
5023170	{"新西兰": 0, "新冠": 0}
5023171	{"秦国": 0, "都江堰": 0}
5023172	{"台湾": 0, "黄秋生": 0}
5023173	{"杨紫": -1, "剧集": 0}
5023174	{"金晓宇": 0}
5023175	{"手机": 0, "大屏": 0}
5023176	{"病例": 0, "新冠": 0}
5023177	{"违法行为": 0, "北京市": 0}
5023178	{"华为": 0}
5023179	{"朝鲜": 0, "外交部": 0}
5023180	{"汪小菲": 1, "张兰": 0}
5023181	{"张志军": -2, "邹阳": 0, "杨某芬": 0}
5023182	{"马雅舒": 1, "吴奇隆": 0, "刘诗诗": 0}
5023183	{"住房": 0}
5023184	{"石家庄市": 0, "病例": 0}
5023185	{"主席": 0}
5023186	{"胡歌": 1, "仙剑奇侠传1": 1, "李逍遥": 1, "何炅": 1}
5023187	{"孔某某": -1, "杨柳镇": 0, "杨柳村": 0}
5023188	{"美国": 0, "台积电": 0}
5023189	{"农村": 0}
5023190	{"张艺兴": 0}
5023191	{"港澳": 0}
5023192	{"张家口": 0, "北京": 0}
5023193	{"二驴": -1, "粉丝": 0}
5023194	{"毛治高": 0}
5023195	{"钦州": 0, "云南": 0}
5023196	{"上海": 0, "区教委": 0}
5023197	{"禹洲集团": 0}
5023198	{"鲁大师": 0, "暴风影音": -1, "江苏省消保委": 0, "省消保委": 0}
5023199	{"日本": 0, "美国": 0}
5023200	{"潼关": 0}
5023201	{"汤加": 0, "新华社": 0}
5023202	{"日本": 0}
5023203	{"发言人": 0, "台湾海峡": 0}
5023204	{"勒布朗詹姆斯": 1, "拉塞尔威斯布鲁克": 1, "湖人队": 1, "篮板": 0}
5023205	{"刘德华": 1, "艺人": 0, "王晶": 0}
5023206	{"法院": 0, "二审": 0}
5023207	{"摩根大通": 0, "股价": 0}
5023208	{"喻言": 0, "演唱会": 0}
5023209	{"中国女排": -1, "主帅": 1, "土耳其队": 1, "对手": 0, "郎平": 1}
5023210	{"安踏集团": 1, "成交额": 0, "中国": 0}
5023211	{"美国": 0}
5023212	{"丁磊": 0}
5023213	{"张玉": 0, "莆田": 0}
5023214	{"桃花源": 0, "杭州": 0}
5023215	{"李婷": 0, "张子健": 1}
5023216	{"玉林": 0}
